date_key,day_id,date,year,quarter,month,month_name,year_month,day_of_month,wday,weekday_name,is_weekend,wm_yr_wk,weekday,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,snap_TX,snap_WI
20130829,d_944,2013-08-29,2013,3,8,August,2013-08,29,6,Thursday,0,11331,Thursday,,,,,0,0,0
20130830,d_945,2013-08-30,2013,3,8,August,2013-08,30,7,Friday,0,11331,Friday,,,,,0,0,0
20130831,d_946,2013-08-31,2013,3,8,August,2013-08,31,1,Saturday,1,11332,Saturday,,,,,0,0,0
20130901,d_947,2013-09-01,2013,3,9,September,2013-09,1,2,Sunday,1,11332,Sunday,,,,,1,1,0
20130902,d_948,2013-09-02,2013,3,9,September,2013-09,2,3,Monday,0,11332,Monday,LaborDay,National,,,1,0,1
20130903,d_949,2013-09-03,2013,3,9,September,2013-09,3,4,Tuesday,0,11332,Tuesday,,,,,1,1,1
20130904,d_950,2013-09-04,2013,3,9,September,2013-09,4,5,Wednesday,0,11332,Wednesday,,,,,1,0,0
20130905,d_951,2013-09-05,2013,3,9,September,2013-09,5,6,Thursday,0,11332,Thursday,,,,,1,1,1
20130906,d_952,2013-09-06,2013,3,9,September,2013-09,6,7,Friday,0,11332,Friday,,,,,1,1,1
20130907,d_953,2013-09-07,2013,3,9,September,2013-09,7,1,Saturday,1,11333,Saturday,,,,,1,1,0
20130908,d_954,2013-09-08,2013,3,9,September,2013-09,8,2,Sunday,1,11333,Sunday,,,,,1,0,1
20130909,d_955,2013-09-09,2013,3,9,September,2013-09,9,3,Monday,0,11333,Monday,,,,,1,1,1
20130910,d_956,2013-09-10,2013,3,9,September,2013-09,10,4,Tuesday,0,11333,Tuesday,,,,,1,0,0
20130911,d_957,2013-09-11,2013,3,9,September,2013-09,11,5,Wednesday,0,11333,Wednesday,,,,,0,1,1
20130912,d_958,2013-09-12,2013,3,9,September,2013-09,12,6,Thursday,0,11333,Thursday,,,,,0,1,1
20130913,d_959,2013-09-13,2013,3,9,September,2013-09,13,7,Friday,0,11333,Friday,,,,,0,1,0
20130914,d_960,2013-09-14,2013,3,9,September,2013-09,14,1,Saturday,1,11334,Saturday,,,,,0,0,1
20130915,d_961,2013-09-15,2013,3,9,September,2013-09,15,2,Sunday,1,11334,Sunday,,,,,0,1,1
20130916,d_962,2013-09-16,2013,3,9,September,2013-09,16,3,Monday,0,11334,Monday,,,,,0,0,0
20130917,d_963,2013-09-17,2013,3,9,September,2013-09,17,4,Tuesday,0,11334,Tuesday,,,,,0,0,0
20130918,d_964,2013-09-18,2013,3,9,September,2013-09,18,5,Wednesday,0,11334,Wednesday,,,,,0,0,0
20130919,d_965,2013-09-19,2013,3,9,September,2013-09,19,6,Thursday,0,11334,Thursday,,,,,0,0,0
20130920,d_966,2013-09-20,2013,3,9,September,2013-09,20,7,Friday,0,11334,Friday,,,,,0,0,0
20130921,d_967,2013-09-21,2013,3,9,September,2013-09,21,1,Saturday,1,11335,Saturday,,,,,0,0,0
20130922,d_968,2013-09-22,2013,3,9,September,2013-09,22,2,Sunday,1,11335,Sunday,,,,,0,0,0
20130923,d_969,2013-09-23,2013,3,9,September,2013-09,23,3,Monday,0,11335,Monday,,,,,0,0,0
20130924,d_970,2013-09-24,2013,3,9,September,2013-09,24,4,Tuesday,0,11335,Tuesday,,,,,0,0,0
20130925,d_971,2013-09-25,2013,3,9,September,2013-09,25,5,Wednesday,0,11335,Wednesday,,,,,0,0,0
20130926,d_972,2013-09-26,2013,3,9,September,2013-09,26,6,Thursday,0,11335,Thursday,,,,,0,0,0
20130927,d_973,2013-09-27,2013,3,9,September,2013-09,27,7,Friday,0,11335,Friday,,,,,0,0,0
20130928,d_974,2013-09-28,2013,3,9,September,2013-09,28,1,Saturday,1,11336,Saturday,,,,,0,0,0
20130929,d_975,2013-09-29,2013,3,9,September,2013-09,29,2,Sunday,1,11336,Sunday,,,,,0,0,0
20130930,d_976,2013-09-30,2013,3,9,September,2013-09,30,3,Monday,0,11336,Monday,,,,,0,0,0
20131001,d_977,2013-10-01,2013,4,10,October,2013-10,1,4,Tuesday,0,11336,Tuesday,,,,,1,1,0
20131002,d_978,2013-10-02,2013,4,10,October,2013-10,2,5,Wednesday,0,11336,Wednesday,,,,,1,0,1
20131003,d_979,2013-10-03,2013,4,10,October,2013-10,3,6,Thursday,0,11336,Thursday,,,,,1,1,1
20131004,d_980,2013-10-04,2013,4,10,October,2013-10,4,7,Friday,0,11336,Friday,,,,,1,0,0
20131005,d_981,2013-10-05,2013,4,10,October,2013-10,5,1,Saturday,1,11337,Saturday,,,,,1,1,1
20131006,d_982,2013-10-06,2013,4,10,October,2013-10,6,2,Sunday,1,11337,Sunday,,,,,1,1,1
20131007,d_983,2013-10-07,2013,4,10,October,2013-10,7,3,Monday,0,11337,Monday,,,,,1,1,0
20131008,d_984,2013-10-08,2013,4,10,October,2013-10,8,4,Tuesday,0,11337,Tuesday,,,,,1,0,1
20131009,d_985,2013-10-09,2013,4,10,October,2013-10,9,5,Wednesday,0,11337,Wednesday,,,,,1,1,1
20131010,d_986,2013-10-10,2013,4,10,October,2013-10,10,6,Thursday,0,11337,Thursday,,,,,1,0,0
20131011,d_987,2013-10-11,2013,4,10,October,2013-10,11,7,Friday,0,11337,Friday,,,,,0,1,1
20131012,d_988,2013-10-12,2013,4,10,October,2013-10,12,1,Saturday,1,11338,Saturday,,,,,0,1,1
20131013,d_989,2013-10-13,2013,4,10,October,2013-10,13,2,Sunday,1,11338,Sunday,,,,,0,1,0
20131014,d_990,2013-10-14,2013,4,10,October,2013-10,14,3,Monday,0,11338,Monday,ColumbusDay,National,,,0,0,1
20131015,d_991,2013-10-15,2013,4,10,October,2013-10,15,4,Tuesday,0,11338,Tuesday,EidAlAdha,Religious,,,0,1,1
20131016,d_992,2013-10-16,2013,4,10,October,2013-10,16,5,Wednesday,0,11338,Wednesday,,,,,0,0,0
20131017,d_993,2013-10-17,2013,4,10,October,2013-10,17,6,Thursday,0,11338,Thursday,,,,,0,0,0
20131018,d_994,2013-10-18,2013,4,10,October,2013-10,18,7,Friday,0,11338,Friday,,,,,0,0,0
20131019,d_995,2013-10-19,2013,4,10,October,2013-10,19,1,Saturday,1,11339,Saturday,,,,,0,0,0
20131020,d_996,2013-10-20,2013,4,10,October,2013-10,20,2,Sunday,1,11339,Sunday,,,,,0,0,0
20131021,d_997,2013-10-21,2013,4,10,October,2013-10,21,3,Monday,0,11339,Monday,,,,,0,0,0
20131022,d_998,2013-10-22,2013,4,10,October,2013-10,22,4,Tuesday,0,11339,Tuesday,,,,,0,0,0
20131023,d_999,2013-10-23,2013,4,10,October,2013-10,23,5,Wednesday,0,11339,Wednesday,,,,,0,0,0
20131024,d_1000,2013-10-24,2013,4,10,October,2013-10,24,6,Thursday,0,11339,Thursday,,,,,0,0,0
20131025,d_1001,2013-10-25,2013,4,10,October,2013-10,25,7,Friday,0,11339,Friday,,,,,0,0,0
20131026,d_1002,2013-10-26,2013,4,10,October,2013-10,26,1,Saturday,1,11340,Saturday,,,,,0,0,0
20131027,d_1003,2013-10-27,2013,4,10,October,2013-10,27,2,Sunday,1,11340,Sunday,,,,,0,0,0
20131028,d_1004,2013-10-28,2013,4,10,October,2013-10,28,3,Monday,0,11340,Monday,,,,,0,0,0
20131029,d_1005,2013-10-29,2013,4,10,October,2013-10,29,4,Tuesday,0,11340,Tuesday,,,,,0,0,0
20131030,d_1006,2013-10-30,2013,4,10,October,2013-10,30,5,Wednesday,0,11340,Wednesday,,,,,0,0,0
20131031,d_1007,2013-10-31,2013,4,10,October,2013-10,31,6,Thursday,0,11340,Thursday,Halloween,Cultural,,,0,0,0
20131101,d_1008,2013-11-01,2013,4,11,November,2013-11,1,7,Friday,0,11340,Friday,,,,,1,1,0
20131102,d_1009,2013-11-02,2013,4,11,November,2013-11,2,1,Saturday,1,11341,Saturday,,,,,1,0,1
20131103,d_1010,2013-11-03,2013,4,11,November,2013-11,3,2,Sunday,1,11341,Sunday,,,,,1,1,1
20131104,d_1011,2013-11-04,2013,4,11,November,2013-11,4,3,Monday,0,11341,Monday,,,,,1,0,0
20131105,d_1012,2013-11-05,2013,4,11,November,2013-11,5,4,Tuesday,0,11341,Tuesday,,,,,1,1,1
20131106,d_1013,2013-11-06,2013,4,11,November,2013-11,6,5,Wednesday,0,11341,Wednesday,,,,,1,1,1
20131107,d_1014,2013-11-07,2013,4,11,November,2013-11,7,6,Thursday,0,11341,Thursday,,,,,1,1,0
20131108,d_1015,2013-11-08,2013,4,11,November,2013-11,8,7,Friday,0,11341,Friday,,,,,1,0,1
20131109,d_1016,2013-11-09,2013,4,11,November,2013-11,9,1,Saturday,1,11342,Saturday,,,,,1,1,1
20131110,d_1017,2013-11-10,2013,4,11,November,2013-11,10,2,Sunday,1,11342,Sunday,,,,,1,0,0
20131111,d_1018,2013-11-11,2013,4,11,November,2013-11,11,3,Monday,0,11342,Monday,VeteransDay,National,,,0,1,1
20131112,d_1019,2013-11-12,2013,4,11,November,2013-11,12,4,Tuesday,0,11342,Tuesday,,,,,0,1,1
20131113,d_1020,2013-11-13,2013,4,11,November,2013-11,13,5,Wednesday,0,11342,Wednesday,,,,,0,1,0
20131114,d_1021,2013-11-14,2013,4,11,November,2013-11,14,6,Thursday,0,11342,Thursday,,,,,0,0,1
20131115,d_1022,2013-11-15,2013,4,11,November,2013-11,15,7,Friday,0,11342,Friday,,,,,0,1,1
20131116,d_1023,2013-11-16,2013,4,11,November,2013-11,16,1,Saturday,1,11343,Saturday,,,,,0,0,0
20131117,d_1024,2013-11-17,2013,4,11,November,2013-11,17,2,Sunday,1,11343,Sunday,,,,,0,0,0
20131118,d_1025,2013-11-18,2013,4,11,November,2013-11,18,3,Monday,0,11343,Monday,,,,,0,0,0
20131119,d_1026,2013-11-19,2013,4,11,November,2013-11,19,4,Tuesday,0,11343,Tuesday,,,,,0,0,0
20131120,d_1027,2013-11-20,2013,4,11,November,2013-11,20,5,Wednesday,0,11343,Wednesday,,,,,0,0,0
20131121,d_1028,2013-11-21,2013,4,11,November,2013-11,21,6,Thursday,0,11343,Thursday,,,,,0,0,0
20131122,d_1029,2013-11-22,2013,4,11,November,2013-11,22,7,Friday,0,11343,Friday,,,,,0,0,0
20131123,d_1030,2013-11-23,2013,4,11,November,2013-11,23,1,Saturday,1,11344,Saturday,,,,,0,0,0
20131124,d_1031,2013-11-24,2013,4,11,November,2013-11,24,2,Sunday,1,11344,Sunday,,,,,0,0,0
20131125,d_1032,2013-11-25,2013,4,11,November,2013-11,25,3,Monday,0,11344,Monday,,,,,0,0,0
20131126,d_1033,2013-11-26,2013,4,11,November,2013-11,26,4,Tuesday,0,11344,Tuesday,,,,,0,0,0
20131127,d_1034,2013-11-27,2013,4,11,November,2013-11,27,5,Wednesday,0,11344,Wednesday,,,,,0,0,0
20131128,d_1035,2013-11-28,2013,4,11,November,2013-11,28,6,Thursday,0,11344,Thursday,Thanksgiving,National,,,0,0,0
20131129,d_1036,2013-11-29,2013,4,11,November,2013-11,29,7,Friday,0,11344,Friday,,,,,0,0,0
20131130,d_1037,2013-11-30,2013,4,11,November,2013-11,30,1,Saturday,1,11345,Saturday,,,,,0,0,0
20131201,d_1038,2013-12-01,2013,4,12,December,2013-12,1,2,Sunday,1,11345,Sunday,,,,,1,1,0
20131202,d_1039,2013-12-02,2013,4,12,December,2013-12,2,3,Monday,0,11345,Monday,,,,,1,0,1
20131203,d_1040,2013-12-03,2013,4,12,December,2013-12,3,4,Tuesday,0,11345,Tuesday,,,,,1,1,1
20131204,d_1041,2013-12-04,2013,4,12,December,2013-12,4,5,Wednesday,0,11345,Wednesday,,,,,1,0,0
20131205,d_1042,2013-12-05,2013,4,12,December,2013-12,5,6,Thursday,0,11345,Thursday,Chanukah End,Religious,,,1,1,1
20131206,d_1043,2013-12-06,2013,4,12,December,2013-12,6,7,Friday,0,11345,Friday,,,,,1,1,1
20131207,d_1044,2013-12-07,2013,4,12,December,2013-12,7,1,Saturday,1,11346,Saturday,,,,,1,1,0
20131208,d_1045,2013-12-08,2013,4,12,December,2013-12,8,2,Sunday,1,11346,Sunday,,,,,1,0,1
20131209,d_1046,2013-12-09,2013,4,12,December,2013-12,9,3,Monday,0,11346,Monday,,,,,1,1,1
20131210,d_1047,2013-12-10,2013,4,12,December,2013-12,10,4,Tuesday,0,11346,Tuesday,,,,,1,0,0
20131211,d_1048,2013-12-11,2013,4,12,December,2013-12,11,5,Wednesday,0,11346,Wednesday,,,,,0,1,1
20131212,d_1049,2013-12-12,2013,4,12,December,2013-12,12,6,Thursday,0,11346,Thursday,,,,,0,1,1
20131213,d_1050,2013-12-13,2013,4,12,December,2013-12,13,7,Friday,0,11346,Friday,,,,,0,1,0
20131214,d_1051,2013-12-14,2013,4,12,December,2013-12,14,1,Saturday,1,11347,Saturday,,,,,0,0,1
20131215,d_1052,2013-12-15,2013,4,12,December,2013-12,15,2,Sunday,1,11347,Sunday,,,,,0,1,1
20131216,d_1053,2013-12-16,2013,4,12,December,2013-12,16,3,Monday,0,11347,Monday,,,,,0,0,0
20131217,d_1054,2013-12-17,2013,4,12,December,2013-12,17,4,Tuesday,0,11347,Tuesday,,,,,0,0,0
20131218,d_1055,2013-12-18,2013,4,12,December,2013-12,18,5,Wednesday,0,11347,Wednesday,,,,,0,0,0
20131219,d_1056,2013-12-19,2013,4,12,December,2013-12,19,6,Thursday,0,11347,Thursday,,,,,0,0,0
20131220,d_1057,2013-12-20,2013,4,12,December,2013-12,20,7,Friday,0,11347,Friday,,,,,0,0,0
20131221,d_1058,2013-12-21,2013,4,12,December,2013-12,21,1,Saturday,1,11348,Saturday,,,,,0,0,0
20131222,d_1059,2013-12-22,2013,4,12,December,2013-12,22,2,Sunday,1,11348,Sunday,,,,,0,0,0
20131223,d_1060,2013-12-23,2013,4,12,December,2013-12,23,3,Monday,0,11348,Monday,,,,,0,0,0
20131224,d_1061,2013-12-24,2013,4,12,December,2013-12,24,4,Tuesday,0,11348,Tuesday,,,,,0,0,0
20131225,d_1062,2013-12-25,2013,4,12,December,2013-12,25,5,Wednesday,0,11348,Wednesday,Christmas,National,,,0,0,0
20131226,d_1063,2013-12-26,2013,4,12,December,2013-12,26,6,Thursday,0,11348,Thursday,,,,,0,0,0
20131227,d_1064,2013-12-27,2013,4,12,December,2013-12,27,7,Friday,0,11348,Friday,,,,,0,0,0
20131228,d_1065,2013-12-28,2013,4,12,December,2013-12,28,1,Saturday,1,11349,Saturday,,,,,0,0,0
20131229,d_1066,2013-12-29,2013,4,12,December,2013-12,29,2,Sunday,1,11349,Sunday,,,,,0,0,0
20131230,d_1067,2013-12-30,2013,4,12,December,2013-12,30,3,Monday,0,11349,Monday,,,,,0,0,0
20131231,d_1068,2013-12-31,2013,4,12,December,2013-12,31,4,Tuesday,0,11349,Tuesday,,,,,0,0,0
20140101,d_1069,2014-01-01,2014,1,1,January,2014-01,1,5,Wednesday,0,11349,Wednesday,NewYear,National,,,1,1,0
20140102,d_1070,2014-01-02,2014,1,1,January,2014-01,2,6,Thursday,0,11349,Thursday,,,,,1,0,1
20140103,d_1071,2014-01-03,2014,1,1,January,2014-01,3,7,Friday,0,11349,Friday,,,,,1,1,1
20140104,d_1072,2014-01-04,2014,1,1,January,2014-01,4,1,Saturday,1,11350,Saturday,,,,,1,0,0
20140105,d_1073,2014-01-05,2014,1,1,January,2014-01,5,2,Sunday,1,11350,Sunday,,,,,1,1,1
20140106,d_1074,2014-01-06,2014,1,1,January,2014-01,6,3,Monday,0,11350,Monday,,,,,1,1,1
20140107,d_1075,2014-01-07,2014,1,1,January,2014-01,7,4,Tuesday,0,11350,Tuesday,OrthodoxChristmas,Religious,,,1,1,0
20140108,d_1076,2014-01-08,2014,1,1,January,2014-01,8,5,Wednesday,0,11350,Wednesday,,,,,1,0,1
20140109,d_1077,2014-01-09,2014,1,1,January,2014-01,9,6,Thursday,0,11350,Thursday,,,,,1,1,1
20140110,d_1078,2014-01-10,2014,1,1,January,2014-01,10,7,Friday,0,11350,Friday,,,,,1,0,0
20140111,d_1079,2014-01-11,2014,1,1,January,2014-01,11,1,Saturday,1,11351,Saturday,,,,,0,1,1
20140112,d_1080,2014-01-12,2014,1,1,January,2014-01,12,2,Sunday,1,11351,Sunday,,,,,0,1,1
20140113,d_1081,2014-01-13,2014,1,1,January,2014-01,13,3,Monday,0,11351,Monday,,,,,0,1,0
20140114,d_1082,2014-01-14,2014,1,1,January,2014-01,14,4,Tuesday,0,11351,Tuesday,,,,,0,0,1
20140115,d_1083,2014-01-15,2014,1,1,January,2014-01,15,5,Wednesday,0,11351,Wednesday,,,,,0,1,1
20140116,d_1084,2014-01-16,2014,1,1,January,2014-01,16,6,Thursday,0,11351,Thursday,,,,,0,0,0
20140117,d_1085,2014-01-17,2014,1,1,January,2014-01,17,7,Friday,0,11351,Friday,,,,,0,0,0
20140118,d_1086,2014-01-18,2014,1,1,January,2014-01,18,1,Saturday,1,11352,Saturday,,,,,0,0,0
20140119,d_1087,2014-01-19,2014,1,1,January,2014-01,19,2,Sunday,1,11352,Sunday,,,,,0,0,0
20140120,d_1088,2014-01-20,2014,1,1,January,2014-01,20,3,Monday,0,11352,Monday,MartinLutherKingDay,National,,,0,0,0
20140121,d_1089,2014-01-21,2014,1,1,January,2014-01,21,4,Tuesday,0,11352,Tuesday,,,,,0,0,0
20140122,d_1090,2014-01-22,2014,1,1,January,2014-01,22,5,Wednesday,0,11352,Wednesday,,,,,0,0,0
20140123,d_1091,2014-01-23,2014,1,1,January,2014-01,23,6,Thursday,0,11352,Thursday,,,,,0,0,0
20140124,d_1092,2014-01-24,2014,1,1,January,2014-01,24,7,Friday,0,11352,Friday,,,,,0,0,0
20140125,d_1093,2014-01-25,2014,1,1,January,2014-01,25,1,Saturday,1,11353,Saturday,,,,,0,0,0
20140126,d_1094,2014-01-26,2014,1,1,January,2014-01,26,2,Sunday,1,11353,Sunday,,,,,0,0,0
20140127,d_1095,2014-01-27,2014,1,1,January,2014-01,27,3,Monday,0,11353,Monday,,,,,0,0,0
20140128,d_1096,2014-01-28,2014,1,1,January,2014-01,28,4,Tuesday,0,11353,Tuesday,,,,,0,0,0
20140129,d_1097,2014-01-29,2014,1,1,January,2014-01,29,5,Wednesday,0,11353,Wednesday,,,,,0,0,0
20140130,d_1098,2014-01-30,2014,1,1,January,2014-01,30,6,Thursday,0,11353,Thursday,,,,,0,0,0
20140131,d_1099,2014-01-31,2014,1,1,January,2014-01,31,7,Friday,0,11353,Friday,,,,,0,0,0
20140201,d_1100,2014-02-01,2014,1,2,February,2014-02,1,1,Saturday,1,11401,Saturday,,,,,1,1,0
20140202,d_1101,2014-02-02,2014,1,2,February,2014-02,2,2,Sunday,1,11401,Sunday,SuperBowl,Sporting,,,1,0,1
20140203,d_1102,2014-02-03,2014,1,2,February,2014-02,3,3,Monday,0,11401,Monday,,,,,1,1,1
20140204,d_1103,2014-02-04,2014,1,2,February,2014-02,4,4,Tuesday,0,11401,Tuesday,,,,,1,0,0
20140205,d_1104,2014-02-05,2014,1,2,February,2014-02,5,5,Wednesday,0,11401,Wednesday,,,,,1,1,1
20140206,d_1105,2014-02-06,2014,1,2,February,2014-02,6,6,Thursday,0,11401,Thursday,,,,,1,1,1
20140207,d_1106,2014-02-07,2014,1,2,February,2014-02,7,7,Friday,0,11401,Friday,,,,,1,1,0
20140208,d_1107,2014-02-08,2014,1,2,February,2014-02,8,1,Saturday,1,11402,Saturday,,,,,1,0,1
20140209,d_1108,2014-02-09,2014,1,2,February,2014-02,9,2,Sunday,1,11402,Sunday,,,,,1,1,1
20140210,d_1109,2014-02-10,2014,1,2,February,2014-02,10,3,Monday,0,11402,Monday,,,,,1,0,0
20140211,d_1110,2014-02-11,2014,1,2,February,2014-02,11,4,Tuesday,0,11402,Tuesday,,,,,0,1,1
20140212,d_1111,2014-02-12,2014,1,2,February,2014-02,12,5,Wednesday,0,11402,Wednesday,,,,,0,1,1
20140213,d_1112,2014-02-13,2014,1,2,February,2014-02,13,6,Thursday,0,11402,Thursday,,,,,0,1,0
20140214,d_1113,2014-02-14,2014,1,2,February,2014-02,14,7,Friday,0,11402,Friday,ValentinesDay,Cultural,,,0,0,1
20140215,d_1114,2014-02-15,2014,1,2,February,2014-02,15,1,Saturday,1,11403,Saturday,,,,,0,1,1
20140216,d_1115,2014-02-16,2014,1,2,February,2014-02,16,2,Sunday,1,11403,Sunday,,,,,0,0,0
20140217,d_1116,2014-02-17,2014,1,2,February,2014-02,17,3,Monday,0,11403,Monday,PresidentsDay,National,,,0,0,0
20140218,d_1117,2014-02-18,2014,1,2,February,2014-02,18,4,Tuesday,0,11403,Tuesday,,,,,0,0,0
20140219,d_1118,2014-02-19,2014,1,2,February,2014-02,19,5,Wednesday,0,11403,Wednesday,,,,,0,0,0
20140220,d_1119,2014-02-20,2014,1,2,February,2014-02,20,6,Thursday,0,11403,Thursday,,,,,0,0,0
20140221,d_1120,2014-02-21,2014,1,2,February,2014-02,21,7,Friday,0,11403,Friday,,,,,0,0,0
20140222,d_1121,2014-02-22,2014,1,2,February,2014-02,22,1,Saturday,1,11404,Saturday,,,,,0,0,0
20140223,d_1122,2014-02-23,2014,1,2,February,2014-02,23,2,Sunday,1,11404,Sunday,,,,,0,0,0
20140224,d_1123,2014-02-24,2014,1,2,February,2014-02,24,3,Monday,0,11404,Monday,,,,,0,0,0
20140225,d_1124,2014-02-25,2014,1,2,February,2014-02,25,4,Tuesday,0,11404,Tuesday,,,,,0,0,0
20140226,d_1125,2014-02-26,2014,1,2,February,2014-02,26,5,Wednesday,0,11404,Wednesday,,,,,0,0,0
20140227,d_1126,2014-02-27,2014,1,2,February,2014-02,27,6,Thursday,0,11404,Thursday,,,,,0,0,0
20140228,d_1127,2014-02-28,2014,1,2,February,2014-02,28,7,Friday,0,11404,Friday,,,,,0,0,0
20140301,d_1128,2014-03-01,2014,1,3,March,2014-03,1,1,Saturday,1,11405,Saturday,,,,,1,1,0
20140302,d_1129,2014-03-02,2014,1,3,March,2014-03,2,2,Sunday,1,11405,Sunday,,,,,1,0,1
20140303,d_1130,2014-03-03,2014,1,3,March,2014-03,3,3,Monday,0,11405,Monday,,,,,1,1,1
20140304,d_1131,2014-03-04,2014,1,3,March,2014-03,4,4,Tuesday,0,11405,Tuesday,,,,,1,0,0
20140305,d_1132,2014-03-05,2014,1,3,March,2014-03,5,5,Wednesday,0,11405,Wednesday,LentStart,Religious,,,1,1,1
20140306,d_1133,2014-03-06,2014,1,3,March,2014-03,6,6,Thursday,0,11405,Thursday,,,,,1,1,1
20140307,d_1134,2014-03-07,2014,1,3,March,2014-03,7,7,Friday,0,11405,Friday,,,,,1,1,0
20140308,d_1135,2014-03-08,2014,1,3,March,2014-03,8,1,Saturday,1,11406,Saturday,,,,,1,0,1
20140309,d_1136,2014-03-09,2014,1,3,March,2014-03,9,2,Sunday,1,11406,Sunday,,,,,1,1,1
20140310,d_1137,2014-03-10,2014,1,3,March,2014-03,10,3,Monday,0,11406,Monday,,,,,1,0,0
20140311,d_1138,2014-03-11,2014,1,3,March,2014-03,11,4,Tuesday,0,11406,Tuesday,,,,,0,1,1
20140312,d_1139,2014-03-12,2014,1,3,March,2014-03,12,5,Wednesday,0,11406,Wednesday,LentWeek2,Religious,,,0,1,1
20140313,d_1140,2014-03-13,2014,1,3,March,2014-03,13,6,Thursday,0,11406,Thursday,,,,,0,1,0
20140314,d_1141,2014-03-14,2014,1,3,March,2014-03,14,7,Friday,0,11406,Friday,,,,,0,0,1
20140315,d_1142,2014-03-15,2014,1,3,March,2014-03,15,1,Saturday,1,11407,Saturday,,,,,0,1,1
20140316,d_1143,2014-03-16,2014,1,3,March,2014-03,16,2,Sunday,1,11407,Sunday,Purim End,Religious,,,0,0,0
20140317,d_1144,2014-03-17,2014,1,3,March,2014-03,17,3,Monday,0,11407,Monday,StPatricksDay,Cultural,,,0,0,0
20140318,d_1145,2014-03-18,2014,1,3,March,2014-03,18,4,Tuesday,0,11407,Tuesday,,,,,0,0,0
20140319,d_1146,2014-03-19,2014,1,3,March,2014-03,19,5,Wednesday,0,11407,Wednesday,,,,,0,0,0
20140320,d_1147,2014-03-20,2014,1,3,March,2014-03,20,6,Thursday,0,11407,Thursday,,,,,0,0,0
20140321,d_1148,2014-03-21,2014,1,3,March,2014-03,21,7,Friday,0,11407,Friday,,,,,0,0,0
20140322,d_1149,2014-03-22,2014,1,3,March,2014-03,22,1,Saturday,1,11408,Saturday,,,,,0,0,0
20140323,d_1150,2014-03-23,2014,1,3,March,2014-03,23,2,Sunday,1,11408,Sunday,,,,,0,0,0
20140324,d_1151,2014-03-24,2014,1,3,March,2014-03,24,3,Monday,0,11408,Monday,,,,,0,0,0
20140325,d_1152,2014-03-25,2014,1,3,March,2014-03,25,4,Tuesday,0,11408,Tuesday,,,,,0,0,0
20140326,d_1153,2014-03-26,2014,1,3,March,2014-03,26,5,Wednesday,0,11408,Wednesday,,,,,0,0,0
20140327,d_1154,2014-03-27,2014,1,3,March,2014-03,27,6,Thursday,0,11408,Thursday,,,,,0,0,0
20140328,d_1155,2014-03-28,2014,1,3,March,2014-03,28,7,Friday,0,11408,Friday,,,,,0,0,0
20140329,d_1156,2014-03-29,2014,1,3,March,2014-03,29,1,Saturday,1,11409,Saturday,,,,,0,0,0
20140330,d_1157,2014-03-30,2014,1,3,March,2014-03,30,2,Sunday,1,11409,Sunday,,,,,0,0,0
20140331,d_1158,2014-03-31,2014,1,3,March,2014-03,31,3,Monday,0,11409,Monday,,,,,0,0,0
20140401,d_1159,2014-04-01,2014,2,4,April,2014-04,1,4,Tuesday,0,11409,Tuesday,,,,,1,1,0
20140402,d_1160,2014-04-02,2014,2,4,April,2014-04,2,5,Wednesday,0,11409,Wednesday,,,,,1,0,1
20140403,d_1161,2014-04-03,2014,2,4,April,2014-04,3,6,Thursday,0,11409,Thursday,,,,,1,1,1
20140404,d_1162,2014-04-04,2014,2,4,April,2014-04,4,7,Friday,0,11409,Friday,,,,,1,0,0
20140405,d_1163,2014-04-05,2014,2,4,April,2014-04,5,1,Saturday,1,11410,Saturday,,,,,1,1,1
20140406,d_1164,2014-04-06,2014,2,4,April,2014-04,6,2,Sunday,1,11410,Sunday,,,,,1,1,1
20140407,d_1165,2014-04-07,2014,2,4,April,2014-04,7,3,Monday,0,11410,Monday,,,,,1,1,0
20140408,d_1166,2014-04-08,2014,2,4,April,2014-04,8,4,Tuesday,0,11410,Tuesday,,,,,1,0,1
20140409,d_1167,2014-04-09,2014,2,4,April,2014-04,9,5,Wednesday,0,11410,Wednesday,,,,,1,1,1
20140410,d_1168,2014-04-10,2014,2,4,April,2014-04,10,6,Thursday,0,11410,Thursday,,,,,1,0,0
20140411,d_1169,2014-04-11,2014,2,4,April,2014-04,11,7,Friday,0,11410,Friday,,,,,0,1,1
20140412,d_1170,2014-04-12,2014,2,4,April,2014-04,12,1,Saturday,1,11411,Saturday,,,,,0,1,1
20140413,d_1171,2014-04-13,2014,2,4,April,2014-04,13,2,Sunday,1,11411,Sunday,,,,,0,1,0
20140414,d_1172,2014-04-14,2014,2,4,April,2014-04,14,3,Monday,0,11411,Monday,,,,,0,0,1
20140415,d_1173,2014-04-15,2014,2,4,April,2014-04,15,4,Tuesday,0,11411,Tuesday,,,,,0,1,1
20140416,d_1174,2014-04-16,2014,2,4,April,2014-04,16,5,Wednesday,0,11411,Wednesday,,,,,0,0,0
20140417,d_1175,2014-04-17,2014,2,4,April,2014-04,17,6,Thursday,0,11411,Thursday,,,,,0,0,0
20140418,d_1176,2014-04-18,2014,2,4,April,2014-04,18,7,Friday,0,11411,Friday,,,,,0,0,0
