forecast_model,inventory_policy,store_id,item_id,forecast_total_units,actual_demand_units,uncertainty_std_28,service_factor,safety_stock_units,order_quantity,served_units,shortage_units,leftover_units,fill_rate_percent,stockout_occurred,holding_cost_units,shortage_cost_units,total_cost_units,target_order_quantity,average_sell_price,unit_purchase_cost,priority_weight,scenario,allocation_method,allocated_order_quantity,operational_cost_units,purchase_spend,target_coverage_percent,budget_limit,capacity_limit,unconstrained_spend,unconstrained_units
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_035,35.4548,28.0,6.7218,0.9674,6,42,26.0,2.0,0.0,92.85714285714286,1,14.0,10.0,14.0,42,4.18,2.5079999999999996,1.0842028473826126,tight,proportional_heuristic,26,24.0,65.20799999999998,61.904761904761905,3392.37912,2749,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_036,20.5981,19.0,10.9639,0.9674,11,32,19.0,0.0,1.0,100.0,0,13.0,0.0,13.0,32,2.88,1.728,1.0735766264578273,tight,proportional_heuristic,20,13.0,34.56,62.5,3392.37912,2749,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_037,176.2754,197.0,84.8492,0.9674,82,259,169.0,28.0,0.0,85.78680203045685,1,62.0,140.0,62.0,259,2.56,1.536,1.5982951478524983,tight,proportional_heuristic,169,202.0,259.584,65.25096525096525,3392.37912,2749,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_038,19.544,25.0,7.2221,0.9674,7,27,17.0,8.0,0.0,68.0,1,2.0,40.0,2.0,27,4.98,2.988,1.0587005235630762,tight,proportional_heuristic,17,42.0,50.796,62.96296296296296,3392.37912,2749,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_039,166.3572,173.0,66.6762,0.9674,64,231,150.0,23.0,0.0,86.70520231213872,1,58.0,115.0,58.0,231,3.9799999999999995,2.3879999999999995,1.5178269975719845,tight,proportional_heuristic,150,173.0,358.19999999999993,64.93506493506493,3392.37912,2749,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_040,27.014,25.0,13.0333,0.9674,12,40,25.0,0.0,2.0,100.0,0,15.0,0.0,15.0,40,2.56,1.536,1.091793734849291,tight,proportional_heuristic,27,15.0,41.472,67.5,3392.37912,2749,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_041,106.9998,139.0,33.85,0.9674,33,140,92.0,47.0,0.0,66.18705035971223,1,1.0,235.0,1.0,140,2.98,1.788,1.3014995286792006,tight,proportional_heuristic,92,236.0,164.496,65.71428571428571,3392.37912,2749,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_042,90.0984,87.0,15.0905,0.9674,14,105,69.0,18.0,0.0,79.3103448275862,1,18.0,90.0,18.0,105,1.6800000000000002,1.008,1.2070227068565151,tight,proportional_heuristic,69,108.0,69.552,65.71428571428571,3392.37912,2749,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_043,46.7816,46.0,23.7351,0.9674,23,70,46.0,0.0,0.0,100.0,0,24.0,0.0,24.0,70,2.56,1.536,1.163032426096803,tight,proportional_heuristic,46,24.0,70.656,65.71428571428571,3392.37912,2749,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_044,21.8368,14.0,6.9995,0.9674,7,29,14.0,0.0,4.0,100.0,0,15.0,0.0,15.0,29,2.88,1.728,1.0618497533614433,tight,proportional_heuristic,18,15.0,31.104,62.06896551724138,3392.37912,2749,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_045,11.0246,7.0,3.5572,0.9674,3,15,7.0,0.0,2.0,100.0,0,8.0,0.0,8.0,15,3.9799999999999995,2.3879999999999995,1.0313074454366862,tight,proportional_heuristic,9,8.0,21.491999999999994,60.0,3392.37912,2749,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_046,42.4949,40.0,15.8125,0.9674,15,58,38.0,2.0,0.0,95.0,1,18.0,10.0,18.0,58,1.98,1.188,1.1280156616314863,tight,proportional_heuristic,38,28.0,45.144,65.51724137931035,3392.37912,2749,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_047,48.4799,29.0,13.5191,0.9674,13,62,29.0,0.0,12.0,100.0,0,33.0,0.0,33.0,62,1.0,0.6,1.1302547394395868,tight,proportional_heuristic,41,33.0,24.599999999999998,66.12903225806451,3392.37912,2749,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_048,45.583,46.0,10.435,0.9674,10,56,37.0,9.0,0.0,80.43478260869566,1,10.0,45.0,10.0,56,1.5,0.8999999999999999,1.1145199906942713,tight,proportional_heuristic,37,55.0,33.3,66.07142857142857,3392.37912,2749,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_049,25.7006,24.0,7.0331,0.9674,7,33,21.0,3.0,0.0,87.5,1,9.0,15.0,9.0,33,4.74,2.844,1.0685845412790562,tight,proportional_heuristic,21,24.0,59.724,63.63636363636363,3392.37912,2749,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_050,11.572,2.0,4.1519,0.9674,4,16,2.0,0.0,9.0,100.0,0,14.0,0.0,14.0,16,2.2399999999999998,1.3439999999999999,1.034322354859696,tight,proportional_heuristic,11,14.0,14.783999999999999,68.75,3392.37912,2749,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_001,12.4848,2.0,0.876,0.9674,1,14,2.0,0.0,3.0,100.0,0,12.0,0.0,12.0,14,2.198,1.3188,1.027460605894512,tight,milp_optimised,5,12.0,6.593999999999999,35.714285714285715,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_002,30.1181,28.0,12.695,0.9674,12,43,17.0,11.0,0.0,60.71428571428571,1,15.0,55.0,15.0,43,2.56,1.536,1.0972938006169872,tight,milp_optimised,17,70.0,26.112000000000002,39.53488372093023,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_003,12.2353,8.0,9.1022,0.9674,9,22,8.0,0.0,0.0,100.0,0,14.0,0.0,14.0,22,3.6399999999999997,2.1839999999999997,1.0511000107679316,tight,milp_optimised,8,14.0,17.471999999999998,36.36363636363637,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_004,6.2704,3.0,1.8893,0.9674,2,9,3.0,0.0,0.0,100.0,0,6.0,0.0,6.0,9,5.98,3.588,1.018044442063608,tight,milp_optimised,3,6.0,10.764,33.33333333333333,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_005,39.0749,35.0,9.4408,0.9674,9,49,19.0,16.0,0.0,54.285714285714285,1,14.0,80.0,14.0,49,2.28,1.3679999999999999,1.1056022316890226,tight,milp_optimised,19,94.0,25.991999999999997,38.775510204081634,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_006,19.1576,18.0,7.2673,0.9674,7,27,10.0,8.0,0.0,55.55555555555556,1,9.0,40.0,9.0,27,7.88,4.728,1.0595167889972674,tight,milp_optimised,10,49.0,47.28,37.03703703703704,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_007,89.1807,43.0,74.4041,0.9674,72,162,43.0,0.0,119.0,100.0,0,119.0,0.0,119.0,162,0.25,0.15,1.3961069699369504,tight,milp_optimised,162,119.0,24.3,100.0,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_008,33.5845,51.0,170.4077,0.9674,165,199,51.0,0.0,148.0,100.0,0,148.0,0.0,148.0,199,0.74,0.444,1.5669556792060495,tight,milp_optimised,199,148.0,88.356,100.0,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_009,12.768,7.0,9.3851,0.9674,9,22,7.0,0.0,1.0,100.0,0,15.0,0.0,15.0,22,2.28,1.3679999999999999,1.052992095308487,tight,milp_optimised,8,15.0,10.943999999999999,36.36363636363637,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_010,11.4154,8.0,3.9332,0.9674,4,16,6.0,2.0,0.0,75.0,1,8.0,10.0,8.0,16,2.84,1.704,1.0342988504012698,tight,milp_optimised,6,18.0,10.224,37.5,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_011,13.7505,11.0,5.3781,0.9674,5,19,7.0,4.0,0.0,63.63636363636363,1,8.0,20.0,8.0,19,1.8799999999999997,1.1279999999999997,1.043193756870389,tight,milp_optimised,7,28.0,7.895999999999997,36.84210526315789,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_012,18.6882,4.0,8.6062,0.9674,9,28,4.0,0.0,7.0,100.0,0,24.0,0.0,24.0,28,2.68,1.608,1.0625094901769156,tight,milp_optimised,11,24.0,17.688000000000002,39.285714285714285,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_013,10.9037,10.0,6.6475,0.9674,7,18,7.0,3.0,0.0,70.0,1,8.0,15.0,8.0,18,2.58,1.548,1.0412428360219992,tight,milp_optimised,7,23.0,10.836,38.88888888888889,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_014,11.745,4.0,3.4233,0.9674,4,16,4.0,0.0,2.0,100.0,0,12.0,0.0,12.0,16,1.98,1.188,1.0334598390203464,tight,milp_optimised,6,12.0,7.128,37.5,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_015,33.3698,39.0,8.4129,0.9674,8,42,16.0,23.0,0.0,41.02564102564102,1,3.0,115.0,3.0,42,1.78,1.068,1.0912122669225561,tight,milp_optimised,16,118.0,17.088,38.095238095238095,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_016,9.9102,12.0,4.7787,0.9674,5,15,6.0,6.0,0.0,50.0,1,3.0,30.0,3.0,15,2.98,1.788,1.0337788262028476,tight,milp_optimised,6,33.0,10.728,40.0,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_017,4.7261,5.0,4.2624,0.9674,4,9,3.0,2.0,0.0,60.0,1,4.0,10.0,4.0,9,1.98,1.188,1.021928658044969,tight,milp_optimised,3,14.0,3.564,33.33333333333333,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_018,15.0261,10.0,5.2788,0.9674,5,21,8.0,2.0,0.0,80.0,1,11.0,10.0,11.0,21,4.54,2.7239999999999998,1.0454454944876286,tight,milp_optimised,8,21.0,21.791999999999998,38.095238095238095,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_019,13.3385,15.0,2.9551,0.9674,3,17,6.0,9.0,0.0,40.0,1,2.0,45.0,2.0,17,1.188,0.7128,1.0352629532718498,tight,milp_optimised,6,47.0,4.2768,35.294117647058826,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_020,75.2181,64.0,42.4094,0.9674,41,117,64.0,0.0,53.0,100.0,0,53.0,0.0,53.0,117,0.9399999999999998,0.5639999999999998,1.2743935371859862,tight,milp_optimised,117,53.0,65.98799999999999,100.0,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_021,33.2982,18.0,20.2748,0.9674,19,53,18.0,0.0,35.0,100.0,0,35.0,0.0,35.0,53,2.382,1.4292,1.125873993572461,tight,milp_optimised,53,35.0,75.7476,100.0,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_022,8.0002,10.0,7.2243,0.9674,6,15,6.0,4.0,0.0,60.0,1,5.0,20.0,5.0,15,1.98,1.188,1.0371466901532456,tight,milp_optimised,6,25.0,7.128,40.0,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_023,32.3779,21.0,8.7578,0.9674,8,41,16.0,5.0,0.0,76.19047619047619,1,20.0,25.0,20.0,41,3.9799999999999995,2.3879999999999995,1.090246752023628,tight,milp_optimised,16,45.0,38.20799999999999,39.02439024390244,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_024,30.4235,0.0,31.387,0.9674,30,61,0.0,0.0,61.0,100.0,0,61.0,0.0,61.0,61,1.0,0.6,1.1527476003070587,tight,milp_optimised,61,61.0,36.6,100.0,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_025,26.6016,35.0,10.6661,0.9674,10,37,14.0,21.0,0.0,40.0,1,2.0,105.0,2.0,37,2.67,1.6019999999999999,1.0843300605285178,tight,milp_optimised,14,107.0,22.427999999999997,37.83783783783784,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_026,24.6961,35.0,10.0222,0.9674,10,35,14.0,21.0,0.0,40.0,1,0.0,105.0,0.0,35,1.98,1.188,1.0786418712521417,tight,milp_optimised,14,105.0,16.631999999999998,40.0,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_027,20.9509,15.0,7.7882,0.9674,8,29,11.0,4.0,0.0,73.33333333333333,1,14.0,20.0,14.0,29,2.0,1.2,1.0646203917567638,tight,milp_optimised,11,34.0,13.2,37.93103448275862,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_028,19.2797,21.0,5.7703,0.9674,5,25,10.0,11.0,0.0,47.61904761904761,1,4.0,55.0,4.0,25,3.88,2.328,1.0553678062963547,tight,milp_optimised,10,59.0,23.279999999999998,40.0,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_029,35.0279,13.0,11.4322,0.9674,11,47,13.0,0.0,5.0,100.0,0,34.0,0.0,34.0,47,1.5,0.8999999999999999,1.1033769830998328,tight,milp_optimised,18,34.0,16.2,38.297872340425535,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_030,250.7965,332.0,106.2159,0.9674,103,354,332.0,0.0,22.0,100.0,0,22.0,0.0,22.0,354,1.25,0.75,1.8116522903601187,tight,milp_optimised,354,22.0,265.5,100.0,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_031,17.9711,30.0,5.7215,0.9674,6,24,9.0,21.0,0.0,30.0,1,0.0,105.0,30.0,24,4.68,2.808,1.0526157321957832,tight,milp_optimised,9,105.0,25.272,37.5,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_032,42.8635,31.0,7.715,0.9674,8,51,20.0,11.0,0.0,64.51612903225806,1,20.0,55.0,20.0,51,2.98,1.788,1.1080916290816625,tight,milp_optimised,20,75.0,35.76,39.21568627450981,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_033,10.9755,7.0,4.4757,0.9674,5,16,6.0,1.0,0.0,85.71428571428571,1,9.0,5.0,9.0,16,2.5,1.5,1.0350136153363325,tight,milp_optimised,6,14.0,9.0,37.5,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_034,27.3078,34.0,17.6247,0.9674,17,45,18.0,16.0,0.0,52.94117647058824,1,11.0,80.0,11.0,45,2.56,1.536,1.1061554795213542,tight,milp_optimised,18,91.0,27.648,40.0,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_035,21.8455,11.0,5.6037,0.9674,6,28,11.0,0.0,0.0,100.0,0,17.0,0.0,17.0,28,4.18,2.5079999999999996,1.059994281265911,tight,milp_optimised,11,17.0,27.587999999999994,39.285714285714285,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_036,7.9112,2.0,2.7791,0.9674,3,11,2.0,0.0,2.0,100.0,0,9.0,0.0,9.0,11,2.88,1.728,1.0239264176071934,tight,milp_optimised,4,9.0,6.912,36.36363636363637,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_037,34.9836,32.0,17.5537,0.9674,17,52,32.0,0.0,4.0,100.0,0,20.0,0.0,20.0,52,2.56,1.536,1.1212500007371178,tight,milp_optimised,36,20.0,55.296,69.23076923076923,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_038,9.0136,4.0,3.4454,0.9674,3,13,4.0,0.0,1.0,100.0,0,9.0,0.0,9.0,13,4.98,2.988,1.0280792327142363,tight,milp_optimised,5,9.0,14.94,38.46153846153847,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_039,32.618,41.0,14.2686,0.9674,14,47,18.0,23.0,0.0,43.90243902439025,1,6.0,115.0,6.0,47,3.9799999999999995,2.3879999999999995,1.1068948840966026,tight,milp_optimised,18,121.0,42.98399999999999,38.297872340425535,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_040,12.5218,3.0,3.8441,0.9674,4,17,3.0,0.0,3.0,100.0,0,14.0,0.0,14.0,17,2.56,1.536,1.0362431909619307,tight,milp_optimised,6,14.0,9.216000000000001,35.294117647058826,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_041,40.0583,48.0,11.4145,0.9674,11,52,20.0,28.0,0.0,41.66666666666667,1,4.0,140.0,4.0,52,2.98,1.788,1.1133538969168948,tight,milp_optimised,20,144.0,35.76,38.46153846153847,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_042,81.0437,96.0,30.4448,0.9674,29,111,96.0,0.0,15.0,100.0,0,15.0,0.0,15.0,111,1.6800000000000002,1.008,1.250901926341613,tight,milp_optimised,111,15.0,111.888,100.0,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_043,11.2191,7.0,3.9742,0.9674,4,16,6.0,1.0,0.0,85.71428571428571,1,9.0,5.0,9.0,16,2.56,1.536,1.0340277969806422,tight,milp_optimised,6,14.0,9.216000000000001,37.5,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_044,15.5048,5.0,4.0499,0.9674,4,20,5.0,0.0,3.0,100.0,0,15.0,0.0,15.0,20,2.88,1.728,1.0427940896050305,tight,milp_optimised,8,15.0,13.824,40.0,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_045,12.4614,15.0,3.5992,0.9674,3,16,6.0,9.0,0.0,40.0,1,1.0,45.0,1.0,16,3.9799999999999995,2.3879999999999995,1.0354042037926776,tight,milp_optimised,6,46.0,14.327999999999996,37.5,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_046,10.7372,2.0,2.0218,0.9674,2,13,2.0,0.0,3.0,100.0,0,11.0,0.0,11.0,13,1.98,1.188,1.0273384435193742,tight,milp_optimised,5,11.0,5.9399999999999995,38.46153846153847,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_047,48.9211,29.0,11.1449,0.9674,11,60,29.0,0.0,31.0,100.0,0,31.0,0.0,31.0,60,1.0,0.6,1.1302321584426072,tight,milp_optimised,60,31.0,36.0,100.0,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_048,34.6891,52.0,12.9957,0.9674,13,48,19.0,33.0,0.0,36.53846153846153,1,0.0,165.0,20.0,48,1.5,0.8999999999999999,1.1072890625187746,tight,milp_optimised,19,165.0,17.099999999999998,39.58333333333333,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_049,10.1063,8.0,2.3931,0.9674,2,13,5.0,3.0,0.0,62.5,1,5.0,15.0,5.0,13,4.74,2.844,1.027170096922329,tight,milp_optimised,5,20.0,14.219999999999999,38.46153846153847,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_050,8.2335,4.0,2.082,0.9674,2,11,4.0,0.0,0.0,100.0,0,7.0,0.0,7.0,11,2.28,1.3679999999999999,1.0225235816398366,tight,milp_optimised,4,7.0,5.4719999999999995,36.36363636363637,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_001,12.4848,2.0,0.876,0.9674,1,14,2.0,0.0,7.0,100.0,0,12.0,0.0,12.0,14,2.198,1.3188,1.027460605894512,tight,proportional_heuristic,9,12.0,11.8692,64.28571428571429,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_002,30.1181,28.0,12.695,0.9674,12,43,28.0,0.0,1.0,100.0,0,15.0,0.0,15.0,43,2.56,1.536,1.0972938006169872,tight,proportional_heuristic,29,15.0,44.544000000000004,67.44186046511628,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_003,12.2353,8.0,9.1022,0.9674,9,22,8.0,0.0,6.0,100.0,0,14.0,0.0,14.0,22,3.6399999999999997,2.1839999999999997,1.0511000107679316,tight,proportional_heuristic,14,14.0,30.575999999999997,63.63636363636363,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_004,6.2704,3.0,1.8893,0.9674,2,9,3.0,0.0,2.0,100.0,0,6.0,0.0,6.0,9,5.98,3.588,1.018044442063608,tight,proportional_heuristic,5,6.0,17.94,55.55555555555556,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_005,39.0749,35.0,9.4408,0.9674,9,49,32.0,3.0,0.0,91.42857142857143,1,14.0,15.0,14.0,49,2.28,1.3679999999999999,1.1056022316890226,tight,proportional_heuristic,32,29.0,43.775999999999996,65.3061224489796,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_006,19.1576,18.0,7.2673,0.9674,7,27,17.0,1.0,0.0,94.44444444444444,1,9.0,5.0,9.0,27,7.88,4.728,1.0595167889972674,tight,proportional_heuristic,17,14.0,80.37599999999999,62.96296296296296,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_007,89.1807,43.0,74.4041,0.9674,72,162,43.0,0.0,66.0,100.0,0,119.0,0.0,119.0,162,0.25,0.15,1.3961069699369504,tight,proportional_heuristic,109,119.0,16.349999999999998,67.28395061728395,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_008,33.5845,51.0,170.4077,0.9674,165,199,51.0,0.0,80.0,100.0,0,148.0,0.0,148.0,199,0.74,0.444,1.5669556792060495,tight,proportional_heuristic,131,148.0,58.164,65.82914572864321,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_009,12.768,7.0,9.3851,0.9674,9,22,7.0,0.0,8.0,100.0,0,15.0,0.0,15.0,22,2.28,1.3679999999999999,1.052992095308487,tight,proportional_heuristic,15,15.0,20.52,68.18181818181817,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_010,11.4154,8.0,3.9332,0.9674,4,16,8.0,0.0,2.0,100.0,0,8.0,0.0,8.0,16,2.84,1.704,1.0342988504012698,tight,proportional_heuristic,10,8.0,17.04,62.5,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_011,13.7505,11.0,5.3781,0.9674,5,19,11.0,0.0,2.0,100.0,0,8.0,0.0,8.0,19,1.8799999999999997,1.1279999999999997,1.043193756870389,tight,proportional_heuristic,13,8.0,14.663999999999996,68.42105263157895,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_012,18.6882,4.0,8.6062,0.9674,9,28,4.0,0.0,15.0,100.0,0,24.0,0.0,24.0,28,2.68,1.608,1.0625094901769156,tight,proportional_heuristic,19,24.0,30.552000000000003,67.85714285714286,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_013,10.9037,10.0,6.6475,0.9674,7,18,10.0,0.0,2.0,100.0,0,8.0,0.0,8.0,18,2.58,1.548,1.0412428360219992,tight,proportional_heuristic,12,8.0,18.576,66.66666666666666,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_014,11.745,4.0,3.4233,0.9674,4,16,4.0,0.0,7.0,100.0,0,12.0,0.0,12.0,16,1.98,1.188,1.0334598390203464,tight,proportional_heuristic,11,12.0,13.068,68.75,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_015,33.3698,39.0,8.4129,0.9674,8,42,28.0,11.0,0.0,71.7948717948718,1,3.0,55.0,3.0,42,1.78,1.068,1.0912122669225561,tight,proportional_heuristic,28,58.0,29.904000000000003,66.66666666666666,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_016,9.9102,12.0,4.7787,0.9674,5,15,9.0,3.0,0.0,75.0,1,3.0,15.0,3.0,15,2.98,1.788,1.0337788262028476,tight,proportional_heuristic,9,18.0,16.092,60.0,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_017,4.7261,5.0,4.2624,0.9674,4,9,5.0,0.0,1.0,100.0,0,4.0,0.0,4.0,9,1.98,1.188,1.021928658044969,tight,proportional_heuristic,6,4.0,7.128,66.66666666666666,1714.15296,1558,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_018,15.0261,10.0,5.2788,0.9674,5,21,10.0,0.0,3.0,100.0,0,11.0,0.0,11.0,21,4.54,2.7239999999999998,1.0454454944876286,tight,proportional_heuristic,13,11.0,35.412,61.904761904761905,1714.15296,1558,2637.1584,2226
